times,wx (rad/s),wy (rad/s),wz (rad/s),GaitPhase
14.919,-0.38,0.29,-0.14150219427403,step
14.92,-0.39,0.31,-0.139095528563391,step
14.922,-0.39,0.32,-0.136805592232803,step
14.926,-0.39,0.34,-0.134633055937841,step
14.928,-0.39,0.37,-0.132578821717544,step
14.93,-0.39,0.4,-0.130644002496752,step
14.931,-0.39,0.44,-0.128829900969739,step
14.934,-0.4,0.46,-0.127137988123294,step
14.938,-0.4,0.49,-0.125569881659279,step
14.947,-0.4,0.51,-0.124127324574499,step
14.948,-0.4,0.52,-0.122812164149596,step
14.948,-0.4,0.52,-0.121626331589119,step
14.948,-0.39,0.51,-0.120571822541943,step
14.95,-0.39,0.5,-0.119650678715086,step
14.953,-0.39,0.49,-0.118864970774689,step
14.954,-0.39,0.47,-0.118216782706001,step
14.956,-0.39,0.45,-0.117708197779707,step
14.959,-0.4,0.44,-0.117341286245382,step
14.962,-0.4,0.42,-0.117118094844241,step
14.964,-0.41,0.41,-0.117040638203508,step
14.967,-0.41,0.4,-0.11711089214406,step
14.969,-0.41,0.38,-0.117330788902456,step
14.971,-0.41,0.36,-0.117702214238425,step
14.974,-0.41,0.34,-0.118227006369945,step
14.977,-0.41,0.31,-0.118906956650523,step
14.978,-0.41,0.28,-0.119743811877854,step
14.981,-0.4,0.25,-0.120739278100255,step
14.983,-0.4,0.22,-0.121895025767663,step
14.987,-0.4,0.19,-0.123212696057794,step
14.991,-0.39,0.17,-0.124693908195377,step
14.992,-0.39,0.15,-0.126340267573287,step
14.992,-0.38,0.13,-0.128153374478958,step
14.995,-0.38,0.11,-0.130134833227352,step
14.999,-0.37,0.1,-0.132286261502638,step
15.001,-0.37,0.09,-0.13460929971396,step
15.004,-0.37,0.08,-0.137105620176325,step
15.005,-0.36,0.09,-0.139776935935753,step
15.008,-0.36,0.08,-0.142625009068524,step
15.01,-0.36,0.09,-0.145651658297443,step
15.013,-0.36,0.09,-0.148858765783258,step
15.015,-0.36,0.09,-0.152248282966374,step
15.017,-0.36,0.09,-0.155822235352744,step
15.019,-0.36,0.1,-0.159582726157856,step
15.024,-0.36,0.11,-0.163531938743647,step
15.026,-0.36,0.11,-0.167672137804422,step
15.026,-0.37,0.11,-0.172005669279074,step
15.029,-0.37,0.11,-0.176534958988003,step
15.031,-0.37,0.12,-0.181262510013787,step
15.036,-0.37,0.13,-0.186190898864563,step
15.037,-0.37,0.13,-0.191322770477928,step
15.043,-0.37,0.14,-0.196660832140661,step
15.044,-0.37,0.15,-0.202207846415279,step
15.044,-0.37,0.15,-0.207966623178018,step
15.049,-0.37,0.16,-0.213940010884028,step
15.05,-0.37,0.16,-0.220130887184242,step
15.051,-0.36,0.17,-0.226542149024462,step
15.052,-0.36,0.18,-0.233176702360648,step
15.055,-0.36,0.19,-0.240037451624802,step
15.066,-0.36,0.2,-0.247127289073108,step
15.067,-0.35,0.22,-0.254449084141786,step
15.067,-0.36,0.23,-0.262005672926896,step
15.067,-0.36,0.24,-0.269799847892532,step
15.067,-0.37,0.25,-0.277834347897965,step
15.071,-0.37,0.26,-0.286111848618658,step
15.073,-0.38,0.26,-0.294634953418919,step
15.074,-0.38,0.25,-0.303406184715716,step
15.076,-0.38,0.25,-0.312427975854342,step
15.08,-0.38,0.24,-0.321702663497596,step
15.085,-0.38,0.23,-0.331232480511358,step
15.085,-0.39,0.21,-0.341019549311374,step
15.087,-0.39,0.21,-0.351065875619497,step
15.089,-0.39,0.2,-0.36137334256283,step
15.096,-0.39,0.2,-0.37194370503684,step
15.097,-0.4,0.2,-0.382778584243412,step
15.101,-0.41,0.21,-0.39387946230721,step
15.102,-0.42,0.22,-0.405247676868448,step
15.102,-0.42,0.22,-0.416884415547278,step
15.102,-0.43,0.23,-0.428790710174623,step
15.108,-0.43,0.24,-0.440967430686601,step
15.109,-0.43,0.24,-0.453415278584846,step
15.111,-0.43,0.24,-0.466134779873133,step
15.113,-0.42,0.25,-0.479126277391845,step
15.115,-0.42,0.25,-0.492389922486077,step
15.119,-0.42,0.26,-0.505925665960568,step
15.122,-0.42,0.27,-0.51973324829444,step
15.124,-0.43,0.28,-0.533812189110263,step
15.125,-0.43,0.3,-0.548161775914303,step
15.127,-0.44,0.31,-0.562781052147161,step
15.132,-0.46,0.32,-0.577668804605423,step
15.132,-0.47,0.34,-0.592823550315028,step
15.134,-0.48,0.35,-0.608243522955229,step
15.137,-0.49,0.38,-0.623926658948379,step
15.14,-0.49,0.4,-0.639870583345054,step
15.142,-0.5,0.42,-0.656072595646361,step
15.145,-0.5,0.44,-0.672529655715738,step
15.147,-0.5,0.46,-0.689238369941347,step
15.149,-0.5,0.49,-0.70619497781748,step
15.151,-0.5,0.5,-0.723395339119215,step
15.155,-0.5,0.52,-0.740834921849136,step
15.158,-0.49,0.53,-0.758508791138357,step
15.159,-0.48,0.55,-0.776411599286523,step
15.161,-0.48,0.57,-0.794537577126632,step
15.163,-0.48,0.58,-0.81288052690022,step
15.167,-0.48,0.6,-0.831433816826259,step
15.169,-0.48,0.63,-0.850190377543001,step
15.17,-0.49,0.65,-0.869142700595523,step
15.176,-0.49,0.67,-0.888282839132427,step
15.177,-0.5,0.69,-0.907602410962582,step
15.179,-0.51,0.71,-0.927092604106788,step
15.181,-0.52,0.73,-0.946744184960016,step
15.182,-0.52,0.74,-0.966547509157636,step
15.185,-0.53,0.75,-0.986492535214052,step
15.187,-0.54,0.75,-1.00656884097482,step
15.204,-0.54,0.75,-1.02676564289422,step
15.205,-0.54,0.74,-1.04707181811934,step
15.205,-0.54,0.73,-1.06747592933004,step
15.206,-0.54,0.71,-1.08796625225083,step
15.206,-0.54,0.68,-1.10853080571802,step
15.206,-0.54,0.65,-1.12915738415225,step
15.206,-0.54,0.62,-1.14983359225453,step
15.207,-0.55,0.58,-1.17054688171296,step
15.211,-0.55,0.54,-1.19128458967885,step
15.211,-0.56,0.51,-1.21203397874461,step
15.216,-0.56,0.48,-1.23278227813238,step
15.218,-0.57,0.45,-1.25351672578248,step
15.219,-0.57,0.42,-1.27422461101417,step
15.221,-0.58,0.39,-1.29489331741904,step
15.223,-0.58,0.36,-1.31551036563951,step
15.227,-0.58,0.33,-1.33606345568137,step
15.23,-0.58,0.31,-1.35654050841096,step
15.23,-0.58,0.28,-1.37692970589301,step
15.234,-0.58,0.26,-1.39721953023543,step
15.236,-0.58,0.23,-1.41739880062041,step
15.239,-0.58,0.22,-1.43745670821804,step
15.243,-0.57,0.19,-1.45738284869769,step
15.243,-0.57,0.18,-1.47716725207318,step
15.245,-0.56,0.17,-1.4968004096407,step
15.248,-0.57,0.16,-1.51627329779324,step
15.252,-0.56,0.16,-1.53557739852114,step
15.254,-0.56,0.16,-1.55470471643625,step
15.255,-0.57,0.16,-1.5736477921851,step
15.257,-0.56,0.16,-1.59239971214566,step
15.26,-0.57,0.16,-1.61095411433117,step
15.264,-0.56,0.15,-1.62930519045304,step
15.266,-0.56,0.15,-1.64744768412281,step
15.266,-0.55,0.14,-1.66537688519956,step
15.269,-0.56,0.14,-1.68308862031519,step
15.273,-0.56,0.13,-1.70057923963385,step
15.277,-0.56,0.13,-1.7178455999246,step
15.278,-0.55,0.14,-1.73488504404679,step
15.279,-0.56,0.15,-1.7516953769666,step
15.282,-0.56,0.16,-1.7682748384394,step
15.284,-0.56,0.16,-1.78462207250747,step
15.287,-0.56,0.17,-1.8007360939739,step
15.29,-0.56,0.17,-1.81661625202379,step
15.293,-0.56,0.17,-1.83226219117148,step
15.293,-0.56,0.17,-1.84767380971924,step
15.295,-0.56,0.16,-1.8628512159186,step
15.299,-0.55,0.16,-1.87779468203013,step
15.302,-0.55,0.15,-1.89250459648172,step
15.303,-0.55,0.14,-1.9069814143284,step
15.311,-0.55,0.12,-1.92122560621886,step
15.312,-0.55,0.11,-1.93523760607526,step
15.313,-0.55,0.1,-1.94901775769426,step
15.313,-0.54,0.09,-1.96256626047765,step
15.315,-0.54,0.08,-1.97588311450176,step
15.317,-0.53,0.07,-1.98896806513572,step
15.319,-0.53,0.06,-2.00182054741916,step
15.333,-0.53,0.04,-2.01443963041155,step
15.334,-0.53,0.02,-2.02682396172731,step
15.334,-0.53,-0.01,-2.03897171247347,step
15.334,-0.53,-0.05,-2.05088052281037,step
15.335,-0.52,-0.08,-2.06254744836056,step
15.335,-0.49,-0.1,-2.07396890769673,step
15.338,-0.46,-0.11,-2.08514063114556,step
15.34,-0.43,-0.12,-2.09605761115086,step
15.342,-0.4,-0.11,-2.10671405444468,step
15.344,-0.38,-0.08,-2.11710333627905,step
15.347,-0.37,-0.03,-2.12721795697289,step
15.351,-0.38,0.03,-2.13704950102947,step
15.351,-0.4,0.1,-2.14658859907919,step
15.354,-0.43,0.18,-2.1558248929008,step
15.355,-0.47,0.26,-2.16474700377332,step
15.36,-0.52,0.35,-2.17334250440881,step
15.362,-0.57,0.44,-2.18159789471551,step
15.363,-0.6,0.52,-2.18949858163976,step
15.366,-0.62,0.6,-2.19702886333271,step
15.369,-0.63,0.67,-2.20417191788453,step
15.372,-0.62,0.75,-2.21090979686209,step
15.374,-0.62,0.82,-2.21722342387605,step
15.375,-0.62,0.9,-2.22309259839015,step
15.377,-0.61,0.98,-2.22849600496794,step
15.38,-0.61,1.06,-2.23341122813217,step
15.384,-0.62,1.15,-2.23781477298849,step
15.386,-0.63,1.23,-2.24168209173859,step
15.389,-0.65,1.33,-2.24498761617963,step
15.392,-0.66,1.42,-2.2477047962559,step
15.393,-0.68,1.51,-2.24980614469613,step
15.396,-0.69,1.61,-2.25126328773639,step
15.398,-0.69,1.7,-2.25204702189417,step
15.4,-0.69,1.79,-2.25212737672506,swing
15.402,-0.69,1.88,-2.25147368345912,swing
15.404,-0.67,1.98,-2.25005464937998,swing
15.409,-0.65,2.09,-2.24783843777529,swing
15.41,-0.63,2.2,-2.24479275325403,swing
15.412,-0.6,2.31,-2.24088493219289,swing
15.414,-0.58,2.43,-2.23608203804224,swing
15.416,-0.56,2.56,-2.23035096118978,swing
15.42,-0.54,2.69,-2.22365852304812,swing
15.422,-0.53,2.82,-2.21597158400021,swing
15.423,-0.51,2.96,-2.20725715480418,swing
15.426,-0.5,3.11,-2.19748251102721,swing
15.429,-0.5,3.25,-2.18661531004654,swing
15.432,-0.5,3.38,-2.17462371012594,swing
15.434,-0.51,3.5,-2.1614764910475,swing
15.436,-0.53,3.58,-2.14714317575296,swing
15.438,-0.57,3.63,-2.13159415242648,swing
15.44,-0.61,3.65,-2.11480079643255,swing
15.444,-0.67,3.62,-2.09673559151054,swing
15.446,-0.74,3.57,-2.0773722496222,swing
15.447,-0.82,3.48,-2.0566858288505,swing
15.449,-0.89,3.38,-2.03465284875813,swing
15.452,-0.97,3.27,-2.01125140263154,swing
15.461,-1.04,3.16,-1.98646126605929,swing
15.461,-1.1,3.04,-1.96026400132232,swing
15.461,-1.14,2.95,-1.93264305710589,swing
15.461,-1.17,2.86,-1.90358386307743,swing
15.47,-1.17,2.78,-1.87307391891011,swing
15.47,-1.17,2.71,-1.84110287736686,swing
15.47,-1.14,2.67,-1.80766262109256,swing
15.471,-1.11,2.64,-1.77274733279245,swing
15.477,-1.08,2.63,-1.73635355850067,swing
15.478,-1.04,2.63,-1.6984802636643,swing
15.479,-1,2.64,-1.6591288817834,swing
15.482,-0.97,2.66,-1.61830335535769,swing
15.484,-0.93,2.68,-1.5760101688954,swing
15.486,-0.9,2.7,-1.53225837374166,swing
15.488,-0.87,2.71,-1.48705960448326,swing
15.492,-0.84,2.72,-1.44042808668612,swing
15.493,-0.82,2.71,-1.39238063572243,swing
15.495,-0.81,2.68,-1.34293664644861,swing
15.498,-0.8,2.64,-1.29211807350409,swing
15.5,-0.79,2.59,-1.23994940201654,swing
15.504,-0.81,2.53,-1.1864576085225,swing
15.507,-0.82,2.45,-1.13167211194505,swing
15.508,-0.84,2.38,-1.07562471451337,swing
15.509,-0.87,2.31,-1.01834953256343,swing
15.512,-0.89,2.26,-0.959882917224531,swing
15.515,-0.92,2.2,-0.900263365072216,swing
15.518,-0.94,2.15,-0.839531418912903,swing
15.52,-0.97,2.1,-0.777729558956929,swing
15.524,-0.99,2.06,-0.714902084732515,swing
15.524,-1,2.04,-0.65109498819056,swing
15.528,-1,2.03,-0.586355818546627,swing
15.53,-0.98,2.03,-0.520733539499043,swing
15.531,-0.95,2.05,-0.454278379547666,swing
15.534,-0.91,2.08,-0.387041676213918,swing
15.537,-0.85,2.11,-0.319075715026597,swing
15.54,-0.79,2.15,-0.250433564188218,swing
15.543,-0.72,2.19,-0.181168905871744,swing
15.544,-0.65,2.22,-0.111335865117138,swing
15.546,-0.58,2.25,-0.040988837301373,swing
15.549,-0.51,2.27,0.029817684854753,swing
15.552,-0.45,2.27,0.101029283802694,swing
15.555,-0.4,2.27,0.172591788298688,swing
15.556,-0.35,2.27,0.244451442288833,swing
15.558,-0.31,2.26,0.316555070731887,swing
15.56,-0.28,2.25,0.38885024159879,swing
15.564,-0.26,2.24,0.461285423344511,swing
15.567,-0.25,2.22,0.533810137205746,swing
15.568,-0.24,2.21,0.606375103735387,swing
15.571,-0.24,2.19,0.678932383040326,swing
15.577,-0.23,2.16,0.751435508241876,swing
15.578,-0.24,2.14,0.823839611727015,swing
15.579,-0.24,2.1,0.896101543803298,swing
15.581,-0.25,2.05,0.968179983410324,swing
15.582,-0.25,2.01,1.04003554057594,swing
15.584,-0.25,1.96,1.11163085033592,swing
15.588,-0.25,1.9,1.18293065786144,swing
15.6,-0.25,1.83,1.25390189456037,swing
15.601,-0.24,1.77,1.32451374493592,swing
15.601,-0.23,1.69,1.39473770400261,swing
15.602,-0.21,1.62,1.46454762507372,swing
15.602,-0.2,1.54,1.5339197577503,swing
15.602,-0.18,1.45,1.60283277595758,swing
15.603,-0.16,1.35,1.67126779589374,swing
15.607,-0.14,1.26,1.7392083837766,swing
15.61,-0.12,1.16,1.80664055329739,swing
15.613,-0.09,1.06,1.87355275271686,swing
15.614,-0.07,0.95,1.93993584156771,swing
15.616,-0.05,0.85,2.0057830569583,swing
15.618,-0.03,0.74,2.07108996950556,swing
15.62,-0.02,0.63,2.13585442895928,swing
15.626,-0.01,0.52,2.20007649961583,swing
15.627,0,0.4,2.26375838565419,swing
15.628,0,0.29,2.32690434656333,swing
15.631,0.01,0.19,2.38952060286434,swing
15.632,0.01,0.08,2.45161523236512,swing
15.637,0.01,-0.03,2.51319805721857,swing
15.639,0.02,-0.14,2.57428052208784,swing
15.641,0.02,-0.25,2.6348755637542,swing
15.642,0.03,-0.35,2.69499747253424,swing
15.645,0.05,-0.46,2.75466174590432,swing
15.65,0.06,-0.58,2.81388493476094,swing
15.65,0.07,-0.69,2.87268448277604,swing
15.653,0.08,-0.8,2.93107855933715,swing
15.655,0.1,-0.91,2.98908588659258,swing
15.657,0.12,-1.02,3.04672556115291,swing
15.66,0.14,-1.12,3.10401687103034,swing
15.664,0.16,-1.22,3.16097910842796,swing
15.664,0.18,-1.31,3.21763137901985,swing
15.667,0.2,-1.4,3.27399240839058,swing
15.669,0.22,-1.49,3.33008034632845,swing
15.674,0.24,-1.56,3.38591256969076,swing
15.675,0.26,-1.64,3.44150548458077,swing
15.678,0.28,-1.71,3.49687432859526,swing
15.678,0.3,-1.78,3.55203297391815,swing
15.682,0.32,-1.84,3.60699373204913,swing
15.683,0.35,-1.89,3.66176716096738,swing
15.685,0.37,-1.94,3.71636187553831,swing
15.688,0.39,-1.99,3.77078436197568,swing
15.691,0.42,-2.02,3.82503879717345,swing
15.693,0.45,-2.06,3.87912687372027,swing
15.696,0.48,-2.09,3.93304763140513,swing
15.699,0.5,-2.12,3.98679729601549,swing
15.7,0.54,-2.14,4.04036912621843,swing
15.702,0.57,-2.16,4.09375326930191,swing
15.704,0.6,-2.17,4.14693662653713,swing
15.711,0.64,-2.18,4.19990272890388,swing
15.712,0.67,-2.19,4.25263162389881,swing
15.712,0.7,-2.2,4.30509977412162,swing
15.716,0.73,-2.2,4.35727996830629,swing
15.717,0.76,-2.2,4.40914124543351,swing
15.721,0.79,-2.19,4.46064883252633,swing
15.733,0.82,-2.18,4.51176409669366,swing
15.734,0.85,-2.17,4.5624445119456,swing
15.734,0.87,-2.15,4.61264364126101,swing
15.735,0.89,-2.13,4.66231113434104,swing
15.735,0.92,-2.1,4.71139274143231,swing
15.735,0.95,-2.06,4.75983034355046,swing
15.736,0.98,-2.02,4.80756199937843,swing
15.739,1,-1.98,4.85452200905513,swing
15.741,1.03,-1.93,4.90064099500926,swing
15.744,1.06,-1.88,4.94584599993003,swing
15.747,1.09,-1.83,4.99006060190284,swing
15.748,1.11,-1.78,5.03320504667258,swing
15.751,1.14,-1.73,5.07519639693177,swing
15.755,1.16,-1.67,5.11594869846461,swing
15.757,1.18,-1.62,5.15537316291198,swing
15.76,1.2,-1.57,5.19337836685671,swing
15.761,1.21,-1.52,5.22987046686325,swing
15.763,1.22,-1.48,5.26475343004147,swing
15.766,1.22,-1.45,5.2979292796408,swing
15.769,1.21,-1.45,5.32929835511858,swing
15.772,1.2,-1.46,5.35875958606575,swing
15.775,1.17,-1.46,5.38621077931251,swing
15.776,1.16,-1.47,5.41154891847736,swing
15.778,1.14,-1.45,5.43467047516257,swing
15.781,1.14,-1.43,5.45547173093944,swing
15.784,1.16,-1.38,5.47384910920708,swing
15.784,1.19,-1.32,5.48969951595122,swing
15.787,1.22,-1.26,5.50292068837577,swing
15.789,1.26,-1.23,5.51341155033291,swing
15.794,1.3,-1.2,5.5210725734371,swing
15.795,1.33,-1.2,5.5258061427169,swing
15.797,1.35,-1.22,5.52751692563383,swing
15.798,1.37,-1.23,5.52611224327871,swing
15.801,1.38,-1.24,5.52150244254053,swing
15.805,1.37,-1.26,5.51360126802795,swing
15.808,1.36,-1.25,5.50232623250777,swing
15.808,1.34,-1.24,5.48759898460651,swing
15.811,1.32,-1.23,5.46934567250042,swing
15.813,1.29,-1.22,5.44749730229559,swing
15.817,1.26,-1.22,5.42199008977469,swing
15.819,1.23,-1.23,5.39276580416103,swing
15.821,1.19,-1.25,5.35977210252591,swing
15.823,1.16,-1.28,5.32296285344269,swing
15.825,1.14,-1.31,5.28229844847151,swing
15.829,1.11,-1.35,5.23774610004292,swing
15.832,1.08,-1.39,5.18928012429707,swing
15.833,1.05,-1.44,5.13688220742806,swing
15.835,1.03,-1.48,5.08054165408111,swing
15.838,1,-1.52,5.02025561635553,swing
15.844,0.98,-1.55,4.956029301979,swing
15.844,0.96,-1.58,4.88787616024093,swing
15.845,0.94,-1.61,4.8158180443057,swing
15.846,0.93,-1.63,4.739885348571,swing
15.849,0.91,-1.66,4.66011711979441,swing
15.852,0.91,-1.68,4.57656114078203,swing
15.861,0.9,-1.7,4.48927398551799,swing
15.862,0.9,-1.72,4.39832104471192,swing
15.862,0.89,-1.74,4.30377652085237,swing
15.862,0.89,-1.74,4.20572339197699,swing
15.864,0.89,-1.73,4.10425334350243,swing
15.867,0.89,-1.72,3.99946666759678,swing
15.868,0.88,-1.68,3.89147212972367,swing
15.871,0.88,-1.65,3.78038680213755,swing
15.873,0.88,-1.6,3.6663358642635,swing
15.876,0.87,-1.56,3.54945237005157,swing
15.879,0.86,-1.51,3.4298769825545,swing
15.881,0.85,-1.47,3.30775767613989,swing
15.883,0.83,-1.43,3.18324940691251,swing
15.886,0.8,-1.39,3.05651375209032,swing
15.89,0.77,-1.35,2.92771851924842,swing
15.892,0.72,-1.3,2.79703732651858,swing
15.894,0.67,-1.25,2.66464915500838,swing
15.895,0.61,-1.18,2.53073787488213,swing
15.898,0.55,-1.11,2.39549174672646,swing
15.901,0.49,-1.02,2.25910290000392,swing
15.903,0.42,-0.93,2.12176679057829,swing
15.905,0.35,-0.83,1.98368163947198,swing
15.908,0.29,-0.73,1.84504785518769,swing
15.91,0.23,-0.62,1.70606744208966,swing
15.914,0.17,-0.52,1.56694339749283,swing
15.916,0.12,-0.42,1.42787910024784,swing
15.916,0.09,-0.32,1.28907769373358,swing
15.92,0.05,-0.25,1.15074146627475,swing
15.922,0.03,-0.19,1.01307123208707,swing
15.925,0.02,-0.16,0.876265715915065,swing
15.927,0.01,-0.14,0.740520944564333,swing
15.93,0,-0.15,0.606029648540282,swing
15.93,-0.02,-0.18,0.472980676986419,swing
15.934,-0.04,-0.22,0.341558429066762,swing
15.938,-0.07,-0.28,0.211942304858399,swing
15.939,-0.11,-0.34,0.084306178712643,swing
15.942,-0.15,-0.41,-0.041182102092055,swing
15.943,-0.2,-0.48,-0.164361190743088,swing
15.948,-0.26,-0.55,-0.285076683853994,swing
15.95,-0.32,-0.62,-0.403181531717177,swing
15.95,-0.37,-0.68,-0.518536413795008,swing
15.953,-0.43,-0.74,-0.631010077630644,swing
15.955,-0.47,-0.8,-0.740479639607648,swing
15.958,-0.51,-0.86,-0.846830846245542,swing
15.962,-0.54,-0.91,-0.949958294984927,swing
15.964,-0.56,-0.96,-1.0497656136891,swing
15.964,-0.58,-1,-1.1461655983673,swing
15.968,-0.59,-1.02,-1.2390803089065,swing
15.97,-0.59,-1.05,-1.32844112288171,swing
15.975,-0.6,-1.07,-1.41418874779791,swing
15.976,-0.6,-1.07,-1.49627319239766,swing
15.976,-0.6,-1.07,-1.57465369794501,swing
15.979,-0.6,-1.07,-1.64929863066714,swing
15.981,-0.6,-1.06,-1.72018533679746,swing
15.985,-0.6,-1.04,-1.7872999619168,swing
15.987,-0.61,-1.02,-1.85063723652987,swing
15.988,-0.62,-0.99,-1.91020023004208,swing
15.995,-0.64,-0.95,-1.96600007551477,swing
15.995,-0.66,-0.9,-2.01805566777449,swing
15.997,-0.68,-0.84,-2.06639333763224,swing
15.999,-0.71,-0.77,-2.11104650513134,swing
16,-0.74,-0.69,-2.15205531488541,swing
16.004,-0.79,-0.59,-2.18946625668993,swing
16.018,-0.83,-0.46,-2.22333177468829,swing
16.02,-0.86,-0.28,-2.25370986844414,swing
16.02,-0.85,-0.03,-2.28066368931017,swing
16.021,-0.79,0.27,-2.30426113548356,swing
16.021,-0.71,0.6,-2.32457444909088,swing
16.021,-0.62,0.86,-2.34167981853924,swing
16.021,-0.52,1,-2.35565698919611,swing
16.026,-0.45,0.96,-2.36658888520904,swing
16.026,-0.4,0.78,-2.37456124494855,swing
16.027,-0.36,0.53,-2.37966227215969,swing
16.029,-0.34,0.3,-2.38198230445709,step
16.034,-0.34,0.18,-2.38161350032022,step
16.036,-0.39,0.18,-2.37864954526509,step
16.036,-0.47,0.27,-2.37318537741332,step
16.041,-0.59,0.4,-2.36531693226719,step
16.042,-0.72,0.51,-2.35514090614567,step
16.045,-0.84,0.55,-2.3427545374469,step
16.049,-0.92,0.53,-2.32825540467974,step
16.05,-0.98,0.42,-2.31174124004708,step
16.052,-1.01,0.24,-2.293309757262,step
16.054,-1.04,0.01,-2.27305849222592,step
16.059,-1.07,-0.25,-2.25108465519117,step
16.059,-1.1,-0.51,-2.22748499306102,step
16.062,-1.15,-0.74,-2.20235566054497,step
16.063,-1.21,-0.95,-2.17579209897998,step
16.066,-1.26,-1.11,-2.14788892174448,step
16.071,-1.3,-1.22,-2.11873980532259,step
16.074,-1.31,-1.29,-2.08843738521435,step
16.075,-1.29,-1.31,-2.05707315602297,step
16.075,-1.24,-1.31,-2.02473737517612,step
16.08,-1.17,-1.29,-1.991518969847,step
16.082,-1.08,-1.26,-1.95750544673071,step
16.084,-0.97,-1.22,-1.92278280440008,step
16.086,-0.86,-1.2,-1.88743544801577,step
16.088,-0.77,-1.17,-1.85154610620124,step
16.09,-0.69,-1.14,-1.81519574991953,step
16.093,-0.65,-1.1,-1.7784635132116,step
16.097,-0.63,-1.06,-1.74142661567944,step
16.097,-0.63,-1.01,-1.70416028662628,step
16.101,-0.66,-0.95,-1.66673769080309,step
16.103,-0.69,-0.89,-1.62922985575686,step
16.106,-0.73,-0.81,-1.59170560083143,step
16.109,-0.76,-0.74,-1.55423146793588,step
16.109,-0.79,-0.65,-1.5168716542645,step
16.112,-0.8,-0.57,-1.47968794722339,step
16.115,-0.82,-0.48,-1.44273966188702,step
16.119,-0.82,-0.39,-1.40608358136937,step
16.121,-0.81,-0.3,-1.36977390054521,step
16.122,-0.81,-0.21,-1.33386217359479,step
16.125,-0.82,-0.12,-1.29839726586826,step
16.127,-0.83,-0.03,-1.26342531057416,step
16.13,-0.84,0.06,-1.22898967079072,step
16.131,-0.85,0.16,-1.19513090728138,step
16.133,-0.86,0.25,-1.16188675256845,step
16.135,-0.88,0.35,-1.12929209168461,step
16.139,-0.89,0.45,-1.09737894998124,step
16.144,-0.89,0.54,-1.06617648832821,step
16.145,-0.89,0.62,-1.03571100599127,step
16.145,-0.89,0.7,-1.00600595142152,step
16.147,-0.89,0.76,-0.977081941136553,step
16.149,-0.89,0.81,-0.948956786814634,step
16.153,-0.89,0.84,-0.921645530661943,step
16.167,-0.89,0.86,-0.895160489048703,step
16.168,-0.9,0.86,-0.869511304344272,step
